time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28 01:55:00,4456.76,4457.89,4456.61,4457.52,338,5,0
2026-05-28 02:00:00,4457.52,4457.82,4455.18,4456.72,591,5,0
2026-05-28 02:05:00,4456.72,4456.97,4451.73,4452.93,700,5,0
2026-05-28 02:10:00,4452.93,4454.34,4451.83,4453.61,630,5,0
2026-05-28 02:15:00,4453.61,4455.18,4451.17,4453.79,1049,5,0
2026-05-28 02:20:00,4453.81,4454.85,4449.44,4451.63,1192,9,0
2026-05-28 02:25:00,4451.63,4452.23,4449.35,4450.75,823,5,0
2026-05-28 02:30:00,4450.75,4451.45,4449.28,4449.78,878,5,0
2026-05-28 02:35:00,4449.78,4453.97,4449.71,4453.33,650,5,0
2026-05-28 02:40:00,4453.33,4453.89,4450.74,4450.74,723,5,0
2026-05-28 02:45:00,4450.74,4450.75,4446.17,4448.33,1137,5,0
2026-05-28 02:50:00,4448.33,4449.05,4443.69,4446.27,1298,5,0
2026-05-28 02:55:00,4446.27,4449.93,4445.79,4447.13,962,5,0
2026-05-28 03:00:00,4447.14,4452.55,4445.28,4449.57,1838,5,0
2026-05-28 03:05:00,4449.57,4450.06,4445.76,4449.17,1495,5,0
2026-05-28 03:10:00,4449.17,4450.04,4444.53,4444.65,1414,5,0
2026-05-28 03:15:00,4444.65,4453.91,4443.99,4452.33,1949,5,0
2026-05-28 03:20:00,4452.33,4453.63,4444.43,4445.9,1468,5,0
2026-05-28 03:25:00,4445.88,4447.95,4444.23,4446.38,1553,5,0
2026-05-28 03:30:00,4446.38,4450.15,4443.5,4449.49,2038,5,0
2026-05-28 03:35:00,4449.5,4452.81,4449.06,4450.82,1227,5,0
2026-05-28 03:40:00,4450.82,4453.23,4450.32,4452.14,1684,5,0
2026-05-28 03:45:00,4452.13,4455.23,4451.96,4453.88,1637,5,0
2026-05-28 03:50:00,4453.88,4454.46,4451.62,4451.73,1384,5,0
2026-05-28 03:55:00,4451.73,4457.89,4450.75,4457.1,1822,5,0
2026-05-28 04:00:00,4457.1,4459.0,4445.78,4445.87,3679,9,0
2026-05-28 04:05:00,4445.87,4448.29,4442.72,4444.62,2625,7,0
2026-05-28 04:10:00,4444.62,4446.45,4437.89,4438.28,2784,5,0
2026-05-28 04:15:00,4438.28,4440.45,4431.68,4433.5,3173,7,0
2026-05-28 04:20:00,4433.5,4435.11,4426.98,4431.32,2270,5,0
2026-05-28 04:25:00,4431.32,4431.35,4417.19,4419.22,3821,7,0
2026-05-28 04:30:00,4419.22,4425.82,4417.19,4425.4,3664,5,0
2026-05-28 04:35:00,4425.4,4426.59,4420.92,4422.85,3135,5,0
2026-05-28 04:40:00,4422.85,4423.17,4416.03,4417.72,3897,5,0
2026-05-28 04:45:00,4417.72,4420.53,4416.47,4417.73,2342,5,0
2026-05-28 04:50:00,4417.73,4419.85,4407.63,4409.24,2980,7,0
